6939.0 0.0007174106183031244
7030.0 0.05055524149001455
7121.0 0.22091493188623332
7212.0 0.2221445263597
7303.0 0.21570627787261112
7394.0 0.2150528238477833
7485.0 0.2034556870503889
7576.0 0.19878286755107782
7667.0 0.19369140535474444
7757.134033 0.1803353343728199
7848.0 0.1733788965957778
7939.0 0.16814143078855556
8030.0 0.1617921911701222
8121.0 0.154008032397
8212.0 0.14181696756130555
8303.0 0.13524293597560558
8394.0 0.1340333075197
8485.0 0.12820772880328887
8576.0 0.11931023797737779
8667.0 0.11545619076061112
8757.404297000001 0.11380770599496545
8848.0 0.10896002468013331
8939.0 0.1031224769748889
9030.0 0.0976214740119378
9121.0 0.09230167430943445
9212.0 0.08599511197407556
9303.0 0.07779479612909278
9394.0 0.07018582679811167
9485.0 0.06087213713627945
9576.0 0.04182110401376833
9667.0 0.006243710441583387
9757.675293 0.0003408631901984967
9817.0 6.716317262071429e-05
